"S1405-92742005000300012-mex","El respeto al duelo en la recuperación de un desastre","Castro García, Cecilia","Desacatos; (19); 181-188","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300012&lang=pt" 
"S1405-92742005000300011-mex","Sobre los recuerdos de las desgracias colectivas en catástrofes y desastres","Macías, Jesús Manuel","Desacatos; (19); 177-180","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300011&lang=pt" 
"S1405-92742005000300013-mex","Breves comentarios al libro Cuerpo vestido de nación","Pérez Montfort, Ricardo","Desacatos; (19); 189-192","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300013&lang=pt" 
"S1405-92742005000300001-mex","Vulnerabilidad social, riesgo y desastres","García Acosta, Virginia","Desacatos; (19); 7-8","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300001&lang=pt" 
"S1405-92742005000300009-mex","Construcción de identidades: un bar gay en la ciudad de México","Laguarda, Rodrigo","Desacatos; (19); 137-158","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300009&lang=pt" 
"S1405-92742005000300004-mex","Reubicación y desarticulación de La Yerbabuena: Entre el riesgo volcánico y la vulnerabilidad política","Cuevas Muñiz, Alicia, Seefoo Luján, José Luis","Desacatos; (19); 41-70","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300004&lang=pt" 
"S1405-92742005000300008-mex","Organizaciones urbano-populares, producción habitacional y desarrollo urbano en la ciudad de México, 1980-2002","Ramírez Sáiz, Juan Manuel","Desacatos; (19); 113-136","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300008&lang=pt" 
"S1405-92742005000300003-mex","El impacto y la respuesta a la sequía entre los pastores turkanas: Implicaciones para la teoría antropológica y la investigación de riesgos","Terrence McCabe, J.","Desacatos; (19); 25-40","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300003&lang=pt" 
"S1405-92742005000300002-mex","El riesgo como construcción social y la construcción social de riesgos","García Acosta, Virginia","Desacatos; (19); 11-24","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300002&lang=pt" 
"S1405-92742005000300006-mex","Percepción y representación de los riesgos de la contaminación atmosférica según el pensamiento holístico y el pensamiento analítico","Lammel, Annamaria, Kozakai, Toshiaki","Desacatos; (19); 85-98","Desacatos","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-92742005000300006&lang=pt" 
"S1688-12732005000200001-ury","","","Anestesia Analgesia Reanimación; 20(2); -","Anestesia Analgesia Reanimación","Espanhol","2005","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12732005000200001&lang=pt" 
"S0187-73722005000200006-mex","Seguridad nacional y fronteriza","Barajas Escamilla, María del Rosío","Frontera norte; 17(34); 167-172","Frontera norte","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73722005000200006&lang=pt" 
