"S0102-09352013000300012-scl","Thoracic aortic aneurysm in a buck associated with caseous lymphadenitis","Pinheiro, R.R., Eloy, A.M.X., Alves, F.S.F., Andrioli, A., Santiago, L.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 694-698","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300012&lang=pt" 
"S0102-09352013000300009-scl","Desempenho produtivo de ovinos em confinamento alimentados com farelo de manga","Pereira, L.G.R., Aragão, A.L.S., Santos, R.D., Azevêdo, J.A.G., Neves, A.L.A., Ferreira, A.L., Chizzotti, M.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 675-680","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300009&lang=pt" 
"S0102-09352013000300008-scl","Cateterismo posterior do plexo braquial em cão: estudo radiológico e avaliação de três protocolos anestésicos na duração do bloqueio motor e sensitivo","Teixeira, A.N., Jesus, P.O.B., Antunes, F., Mota, B.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 669-674","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300008&lang=pt" 
"S0102-09352013000300007-scl","Caracterização do trânsito bovino no estado do Paraná e Santa Catarina, Brasil, 2008","Felipe, P.L.S., Nicolino, R.R., Capanema, R.O., Haddad, J.P.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 659-668","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300007&lang=pt" 
"S0102-09352013000300006-scl","Correction of rectal sacculation through lateral resection in dogs with perineal hernia - technique description","Moraes, P.C., Zanetti, N.M., Burger, C.P., Meirelles, A.E.W.B., Canola, J.C., Isola, J.G.M.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 654-658","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300006&lang=pt" 
"S0102-09352013000300005-scl","Lesão iatrogênica meningomedular em um cão submetido à espondilectomia ventral para tratamento de extrusão crônica de disco intervertebral cervical","Araújo, B.M., Figueiredo, M.L., Silva, A.C., Fernandes, T.H.T., Bonelli, M.A., Tudury, E.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 649-653","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300005&lang=pt" 
"S0102-09352013000300001-scl","Bilateral extraluminal ectopic ureters in a Maine Coon cat","Crivellenti, L.Z., Meirelles, A.E.W.B., Rondelli, M.C.H., Borin-Crivellenti, S., Moraes, P.C., Andrade, A.L., Carvalho, M.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 627-630","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300001&lang=pt" 
"S0102-09352013000300002-scl","Estudo normativo e avaliação da influência da idade no potencial evocado auditivo em cães sem raça definida","Palumbo, M.I.P., Resende, L.A.L., Borges, A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 631-632","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300002&lang=pt" 
"S0102-09352013000300004-scl","Granuloma leproide canino na região amazônica - relato de caso","Almeida, M.B., Priebe, A.P.S., Fernandes, J.I., Yamasaki, E.M., França, T.N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 645-648","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300004&lang=pt" 
"S0102-09352013000300003-scl","Efeito do extrato aquoso e etanólico do angico preto sobre larvas de Rhipicephalus (Boophilus) microplus","Silva Filho, M.L., Silva, L.B., Fernandes, R.M., Lopes, G.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 637-644","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300003&lang=pt" 
"S0102-09352013000300011-scl","Viabilidade de duas novas técnicas para inseminação intrauterina laparoscópica em ovinos","Feranti, J.P.S., Brun, M.V., Zanella, E., Messina, S.A., Schuh, R., Santos, F.R., Brambatti, G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 687-693","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300011&lang=pt" 
"S0102-09352013000300013-scl","Morfometria do aparelho genital e resposta superovulatória de coelhas suplementadas com geleia real","Dutra, P.A., Barbosa, L.P., Santana, A.L.A., Aguiar, C.S., Souza, R.S., Cardoso Neto, B.M., Araújo, M.L., Araújo, R.C.S.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 699-704","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300013&lang=pt" 
"S0102-09352013000300015-scl","Avulsão das origens lateral e medial do músculo gastrocnêmio em gata: relato de caso","Tudury, E.A., Figueiredo, M.L., Silva, C.E.S., Araújo, B.M., Fernandes, T.H.T., Silva, A.C., Amorim, M.M.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(3); 710-714","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000300015&lang=pt" 
