"S1017-04992014000300002-sza","Violence in early Christian writings: Lessons for Christians in independent Zimbabwe","Matikiti, Robert","Studia Historiae Ecclesiasticae; 40(2); 1-18","Studia Historiae Ecclesiasticae","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992014000300002&lang=pt" 
"S1017-04992014000300005-sza","Dealing with division: Some responses to World War II within the Dutch Reformed Church on synodical and congregational level (1936-1944)","Vosloo, Robert","Studia Historiae Ecclesiasticae; 40(2); 57-70","Studia Historiae Ecclesiasticae","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992014000300005&lang=pt" 
"S1017-04992014000300004-sza","Pius XII: War, peace and the Jewish question","Henriques, Alan C","Studia Historiae Ecclesiasticae; 40(2); 43-56","Studia Historiae Ecclesiasticae","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992014000300004&lang=pt" 
"S1017-04992014000300007-sza","Between war and peace: The Dutch Reformed Church agent for peace 1990 -1994","van der Merwe, Johan","Studia Historiae Ecclesiasticae; 40(2); 85-103","Studia Historiae Ecclesiasticae","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992014000300007&lang=pt" 
"S1017-04992014000300006-sza","War and &quot;racial feeling&quot; in the writings of an Afrikaner missionary","Müller, Retief","Studia Historiae Ecclesiasticae; 40(2); 71-84","Studia Historiae Ecclesiasticae","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992014000300006&lang=pt" 
"S1017-04992014000300019-sza","Defining Gnosticism after the publication of the Gospel of Judas","Jonker, Erastus","Studia Historiae Ecclesiasticae; 40(2); 301-320","Studia Historiae Ecclesiasticae","Inglês","2014","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1017-04992014000300019&lang=pt" 
"S0864-215X2014000200003-cub","Deformidad de Madelung, a propósito de una serie de casos","Vergara-Amador, Enrique, Dávalos Herrera, Diego A","Revista Cubana de Ortopedia y Traumatología; 28(2); 153-167","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200003&lang=pt" 
"S0864-215X2014000200002-cub","Rupturas parciales del espesor del manguito de los rotadores, diagnóstico y tratamiento artroscópico","García Martínez, Osvaldo, Hernández Rodríguez, Antonio Raunel, Candelario Álvarez, José Luis, del Sol Peña, Roy, Buess, Eduard","Revista Cubana de Ortopedia y Traumatología; 28(2); 136-152","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200002&lang=pt" 
"S0864-215X2014000200001-cub","Reconstrucción del ligamento colateral ulnar en atletas de béisbol mediante la técnica híbrido DANE TJ","Peña Marrero, Liván, Salles Betancourt, Guido Román, Álvarez Cambras, Rodrigo José, Falcón Hernández, Maikel, López Díaz, Haysell, Betancourt Ferrer, Ismael","Revista Cubana de Ortopedia y Traumatología; 28(2); 122-135","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200001&lang=pt" 
"S0864-215X2014000200007-cub","Plicatura medial asistida por artroscopia a propósito de un caso","Álvarez López, Alejandro, Ortega González, Carlos, García Lorenzo, Yenima","Revista Cubana de Ortopedia y Traumatología; 28(2); 205-213","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200007&lang=pt" 
"S0864-215X2014000200006-cub","Morfología de la cadera y media de contracción muscular en bipedestación en la parálisis cerebral","Alí-Morell, Osama Jesús, González-Astorga, Elena, Martínez-Porcel, Roberto, Zurita-Ortega, Félix","Revista Cubana de Ortopedia y Traumatología; 28(2); 193-204","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200006&lang=pt" 
"S0864-215X2014000200004-cub","Estudio densitométrico de diez años de remodelación femoral tras la implantación de un vástago anatómico","Aguilar Ezquerra, Andrés, Panisello Sebastiá, Juan José, Mateo Agudo, Jesús Javier","Revista Cubana de Ortopedia y Traumatología; 28(2); 168-180","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200004&lang=pt" 
"S0864-215X2014000200009-cub","Tracción vertebral manual: vigencia de una ancestral técnica de fisioterapia","Martín Piñero, Bismarck, Ortega Tamargo, Dunia María, Aguilar Figueredo, Lisandra, Guanche Herrera, Alejandro, González Bosque, Dunia del Rosario","Revista Cubana de Ortopedia y Traumatología; 28(2); 223-234","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200009&lang=pt" 
"S0864-215X2014000200008-cub","Aplicación de los modelos mecanobiológicos en los procesos de regeneración ósea","Cisneros Hidalgo, Yosbel Ángel, González Carbonell, Raide Alfonso, Camue Corona, Ernesto, Oropesa Rodríguez, Yuri, Puentes Álvarez, Antonio","Revista Cubana de Ortopedia y Traumatología; 28(2); 214-222","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200008&lang=pt" 
"S0864-215X2014000200010-cub","Una controversia en el tiempo: ejercicios de Williams y Charriere","Martín Piñero, Bismarck, Chelala Friman, Carmen Rosa, del Río Ricardo, Walter, Roja Proenza, Odalys, Lamarque Martínez, Victor Hugo","Revista Cubana de Ortopedia y Traumatología; 28(2); 235-244","Revista Cubana de Ortopedia y Traumatología","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-215X2014000200010&lang=pt" 
"S1726-67182014000300004-cub","Factores predictivos de hipoxemia durante la ventilación unipulmonar en el Hospital Dr. Salvador Allende","Salgado Betancourt, Yordán, Orizondo Pajón, Sergio Alejandro, Valderrama Ipanaqué, Martin Junior, González Cabrera, Juana Mercedes","Revista Cubana de Anestesiología y Reanimación; 13(3); 241-252","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300004&lang=pt" 
"S1726-67182014000300005-cub","Reversión del bloqueo neuromuscular inducido por vecuronio: sugammadex o neostigmina","Abreu Darias, Migdel G, Cordero Escobar, Idoris, Pérez Martinez, Gisela","Revista Cubana de Anestesiología y Reanimación; 13(3); 253-267","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300005&lang=pt" 
"S1726-67182014000300006-cub","Desarrollo del posgrado de anestesiología y reanimación en Cuba","Cordero Escobar, Idoris","Revista Cubana de Anestesiología y Reanimación; 13(3); 268-275","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300006&lang=pt" 
"S1726-67182014000300007-cub","Interacciones farmacológicas con el uso de bloqueantes neuromusculares","Cordero Escobar, Idoris","Revista Cubana de Anestesiología y Reanimación; 13(3); 276-286","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300007&lang=pt" 
"S1726-67182014000300001-cub","Ketamina en la profilaxis de los temblores posoperatorios","Cordero Escobar, Idoris","Revista Cubana de Anestesiología y Reanimación; 13(3); 217-219","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300001&lang=pt" 
"S1726-67182014000300002-cub","Diseño de una estrategia de infusión de midazolam ajustada al modelo farmacocinético de Greenblatt","Rosa Díaz, Jorge, Navarrete Zuazo, Víctor","Revista Cubana de Anestesiología y Reanimación; 13(3); 220-230","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300002&lang=pt" 
"S1726-67182014000300003-cub","Valoración posquirúrgica del deterioro mental en el paciente geriátrico intervenido bajo anestesia general electiva","Carballosa Labrada, Norberto, Bacallao Carril, Dayami, Serrano Ricardo, Giselle","Revista Cubana de Anestesiología y Reanimación; 13(3); 231-240","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300003&lang=pt" 
"S1726-67182014000300008-cub","Conducta anestésica para el tratamiento intraparto de la gastrosquisis","Cuesta Peraza, David, Garcia Verdesia, Emilio, González González, Betsy Norma, Trinchet Soler, Rafael, Hidalgo Marrero, Yanet","Revista Cubana de Anestesiología y Reanimación; 13(3); 287-293","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300008&lang=pt" 
"S1726-67182014000300009-cub","Hiperplasia adrenal congénita en una paciente cesareada","Carballosa Labrada, Norberto, Bacallao Carril, Dayami","Revista Cubana de Anestesiología y Reanimación; 13(3); 294-299","Revista Cubana de Anestesiología y Reanimación","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182014000300009&lang=pt" 
