"S0188-252X2013000200013-mex","Filosofía y comunicación, diálogos, encuentros y posibilidades","González Reyes, Rodrigo","Comunicación y sociedad; (20); 249-253","Comunicación y sociedad","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-252X2013000200013&lang=pt" 
"S0101-31572013000400007-scl","A (im)previsibilidade da crise e o pluralismo da Economia","Milaré, Luís Felipe Lopes","Revista de Economia Política; 33(4); 659-670","Revista de Economia Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572013000400007&lang=pt" 
"S0101-31572013000400008-scl","O Plano Trienal no contexto das relações entre Brasil e Estados Unidos (1962-1963)","Loureiro, Felipe Pereira","Revista de Economia Política; 33(4); 671-691","Revista de Economia Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572013000400008&lang=pt" 
"S0101-31572013000400010-scl","Bases políticas das transferências intergovernamentais no Brasil (1985-2004)","Amorim Neto, Octavio, Simonassi, Andrei Gomes","Revista de Economia Política; 33(4); 704-725","Revista de Economia Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572013000400010&lang=pt" 
"S0101-31572013000400003-scl","Convenções financeiras e a taxa básica de juros no Brasil: uma primeira aproximação","Seabra, Luciana, Dequech, David","Revista de Economia Política; 33(4); 599-618","Revista de Economia Política","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572013000400003&lang=pt" 
"S0101-32622013000300004-scl","Expressando generalizações em Libras: álgebra nas mãos de aprendizes surdos","Fernandes, Solange H. A., Healy, Lulu","Cadernos CEDES; 33(91); 349-368","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300004&lang=pt" 
"S0101-32622013000300003-scl","Habilidades matemáticas iniciais em crianças surdas e ouvintes","Barbosa, Heloiza H.","Cadernos CEDES; 33(91); 333-347","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300003&lang=pt" 
"S0101-32622013000300002-scl","Promovendo a compreensão da composição aditiva em crianças surdas","Nunes, Terezinha, Bryant, Peter, Evans, Deborah, Bell, Daniel, Hallett, Darcy","Cadernos CEDES; 33(91); 319-332","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300002&lang=pt" 
"S1516-35982013001200002-scl","Effect of photoperiod on locomotor activity, growth, feed efficiency and gonadal development of Nile tilapia","Veras, Galileu Crovatto, Murgas, Luis David Solis, Rosa, Priscila Vieira, Zangeronimo, Márcio Gilberto, Ferreira, Matheus Soares da Silva, Leon, Jonathan Antonio Solis-De","Revista Brasileira de Zootecnia; 42(12); 844-849","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200002&lang=pt" 
"S1516-35982013001200004-scl","Morphological traits and type of dairy goats registered in Brazil from 1976 to 2009","Ferreira, Talita Andrade, Pereira, Idalmo Garcia, Gouveia, Aurora Maria Guimarães, Pires, Aldrin Vieira, Facó, Olivardo, Meira, Camila Tângari, Garcia, Iraides Ferreira Furusho, Guimarães, Maria Pia Souza Lima Mattos de Paiva","Revista Brasileira de Zootecnia; 42(12); 857-861","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200004&lang=pt" 
"S1516-35982013001200007-scl","Digestible threonine to lysine ratio in diets for laying hens aged 24-40 weeks","Rocha, Tatiana Cristina da, Gomes, Paulo Cezar, Donzele, Juarez Lopes, Rostagno, Horacio Santiago, Mello, Heloisa Helena de Carvalho, Ribeiro, Cleverson Luís Nascimento, Troni, Allan Reis","Revista Brasileira de Zootecnia; 42(12); 879-884","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200007&lang=pt" 
"S1516-35982013001200008-scl","Inulin as a growth promoter in diets for rabbits","Montiel, Rocío Salas, Acosta, Irene Torres, Delgado, Enrique Villarreal, Juárez-Silva, María Eugenia, Azaola, Alejandro, Romo, Fernando Pérez-Gil","Revista Brasileira de Zootecnia; 42(12); 885-891","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200008&lang=pt" 
"S0101-32622013000300001-scl","Apresentação","Dorneles, Beatriz Vargas","Cadernos CEDES; 33(91); 313-315","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300001&lang=pt" 
"S0122-93542013000200010-col","Schmallenberg (SVB): una nueva enfermedad en rumiantes","Piñeros Duque, Ricardo Javier","Revista de Medicina Veterinaria; (26); 101-113","Revista de Medicina Veterinaria","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542013000200010&lang=pt" 
"S0122-93542013000200011-col","Preparación en glicerina: una técnica para la conservación prolongada de cuerpos en anatomía veterinaria","Muñetón Gómez, César Alfonso, Ortiz, José Alejandro","Revista de Medicina Veterinaria; (26); 115-122","Revista de Medicina Veterinaria","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542013000200011&lang=pt" 
"S0122-93542013000200012-col","Carcinoma tubulopapilar de glándula mamaria en un felino: reporte de caso","Benavides Melo, Carmenza Janneth, Chaves Velasquez, Carlos Alberto, Montenegro Lagos, Jhon Eduard","Revista de Medicina Veterinaria; (26); 123-132","Revista de Medicina Veterinaria","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542013000200012&lang=pt" 
"S0122-93542013000200013-col","Comparación de los efectos cardiovasculares del propofol, tiopental y de la mezcla propofol-tiopental en un grupo de caninos sanos premedicados con hidromorfona","Padilla Peñuela, Camilo, Cardona Rodríguez, Leonel Alexander","Revista de Medicina Veterinaria; (26); 133-146","Revista de Medicina Veterinaria","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542013000200013&lang=pt" 
"S0122-93542013000200009-col","Correlación de los niveles de dopamina plasmática entre perros con distintos tipos de agresividad","Chávez Contreras, Gonzalo Alfredo, Dagnino Morel, Paola Francesca, Cuevas Cortés, Francisco Javier, Opazo Valdés, Álvaro, Marín Gamé, María Paz","Revista de Medicina Veterinaria; (26); 91-99","Revista de Medicina Veterinaria","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-93542013000200009&lang=pt" 
"S0101-32622013000300005-scl","Observando estratégias e buscando soluções: a resolução de operações por adolescentes surdos","Fernández-Viader, María del Pilar, Fuentes, Mariana","Cadernos CEDES; 33(91); 369-386","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300005&lang=pt" 
"S0101-32622013000300007-scl","Uma intervenção em contagem com duas crianças surdas","Vargas, Rosane da C., Dorneles, Beatriz V.","Cadernos CEDES; 33(91); 411-427","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300007&lang=pt" 
"S0101-32622013000300008-scl","Matemática: um desafio internacional para estudantes surdos","Kritzer, Karen L., Pagliaro, Claudia M.","Cadernos CEDES; 33(91); 431-439","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300008&lang=pt" 
"S1516-35982013001200003-scl","Microbial and fermentation profiles, losses and chemical composition of silages of buffel grass harvested at different cutting heights","Pinho, Ricardo Martins Araujo, Santos, Edson Mauro, Carvalho, Gleidson Giordano Pinto de, Silva, Ana Paula Gomes da, Silva, Thiago Carvalho da, Campos, Fleming Sena, Macedo, Carlos Henrique Oliveira","Revista Brasileira de Zootecnia; 42(12); 850-856","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200003&lang=pt" 
"S1516-35982013001200005-scl","Levels of lysine and methionine+cystine for growing New Zealand White rabbits","Monteiro-Motta, Ana Carolina, Scapinello, Cláudio, Oliveira, Andréia Fróes Galuci, Figueira, Josianny Limeira, Catelan, Fernanda, Sato, Joyce, Stanquevis, Caroline Espejo","Revista Brasileira de Zootecnia; 42(12); 862-868","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200005&lang=pt" 
"S1516-35982013001200009-scl","Effect of breed (wool and hair) and sex on the carcass quality of suckling lambs under intensive management","Camacho, Ángeles, Capote, Juan, Mata, Javier, Argüello, Anastasio, Viera, Juan J., Bermejo, Luis A.","Revista Brasileira de Zootecnia; 42(12); 892-898","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200009&lang=pt" 
"S1516-35982013001200010-scl","Performance and carcass quality of feedlot- or pasture-finished Nellore heifers according to feeding managements in the postweaning phase","Casagrande, Daniel Rume, Azenha, Mariana Vieira, Vieira, Bruno Ramalho, Resende, Flávio Dutra de, Faria, Marcelo Henrique de, Berchielli, Telma Teresinha, Ruggieri, Ana Cláudia, Reis, Ricardo Andrade","Revista Brasileira de Zootecnia; 42(12); 899-908","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200010&lang=pt" 
"S0101-32622013000300006-scl","O uso do multiplano por alunos surdos e o desenvolvimento do pensamento geométrico","Arnoldo Jr, Henrique, Ramos, Maurivan G., Thoma, Adriana da S.","Cadernos CEDES; 33(91); 387-409","Cadernos CEDES","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622013000300006&lang=pt" 
"S1516-35982013001200001-scl","Effect of heat treatment and packaging systems on the stability of fish sausage","Dallabona, Bruna Rafaela, Karam, Laura Beatriz, Wagner, Roberta, Bartolomeu, Dayse Aline Ferreira Silva, Mikos, Jorge Daniel, Francisco, João Gabriel Phabiano, Macedo, Renata Ernlund Freitas de, Kirschnik, Peter Gaberz","Revista Brasileira de Zootecnia; 42(12); 835-843","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200001&lang=pt" 
"S1516-35982013001200006-scl","Lysine levels in diets for broilers from 8 to 21 days of age","Oliveira, Will Pereira de, Oliveira, Rita Flávia Miranda de, Donzele, Juarez Lopes, Albino, Luiz Fernando Teixeira, Campos, Paulo Henrique Reis Furtado, Balbino, Eric Márcio, Maia, Ana Paula de Assis, Pastore, Silvana Marques","Revista Brasileira de Zootecnia; 42(12); 869-878","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013001200006&lang=pt" 
"S0103-37862013010300001-scl","Características de identificação e responsabilidade autoral da música são as mais relevantes para os usuários de bibliotecas","Barros, Camila Monteiro de, Café, Lígia Maria Arruda","Transinformação; 25(3); -","Transinformação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862013010300001&lang=pt" 
"S0021-75572013000600006-scl","Infecções por vírus respiratórios em lactentes com suspeita clínica de coqueluche","Ferronato, Angela E., Gilio, Alfredo E., Vieira, Sandra E.","Jornal de Pediatria; 89(6); 549-553","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600006&lang=pt" 
"S0021-75572013000600005-scl","Infecção por vírus sincicial respiratório como causa de internação na população com menos de 1 ano na Colômbia","Piñeros, Juan Gabriel, Baquero, Hernando, Bastidas, Jaime, García, Jorge, Ovalle, Oscar, Patiño, Carlos M., Restrepo, Juan C.","Jornal de Pediatria; 89(6); 544-548","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600005&lang=pt" 
"S0021-75572013000600002-scl","Coqueluche: ainda um desafio","Korppi, Matti","Jornal de Pediatria; 89(6); 520-522","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600002&lang=pt" 
"S0021-75572013000600011-scl","Fatores associados à experimentação do narguilé entre adolescentes","Reveles, Caroline C., Segri, Neuber J., Botelho, Clovis","Jornal de Pediatria; 89(6); 583-587","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600011&lang=pt" 
"S0021-75572013000600013-scl","A massagem na criança com câncer: eficácia de um protocolo","Batalha, Luís Manuel da Cunha, Mota, Aida A.S.C.","Jornal de Pediatria; 89(6); 595-600","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600013&lang=pt" 
"S1516-14392013000600015-scl","Effect of processing on microstructure and properties of CoCrMoSi alloy","Scheid, Adriano, D&#039;Oliveira, A. S. C. M.","Materials Research; 16(6); 1325-1330","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600015&lang=pt" 
"S1516-14392013000600016-scl","The effects of weathering exposure on the physical, mechanical, and thermal properties of high-density polyethylene and poly (vinyl chloride)","Lodi, Paulo César, Bueno, Benedito de Souza, Vilar, Orencio Monje","Materials Research; 16(6); 1331-1335","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600016&lang=pt" 
"S1516-14392013000600031-scl","Consequences of enamel preparation with sodium hypochlorite, polyacrylic and phosphoric acids for the bonding of brackets with resin-modified glass ionomer cements","Trindade, Alessandra Marques, Pereira, Tatiana Bahia Junqueira, Smith Neto, Perrin, Horta, Martinho Campolina Rebello, Pithon, Matheus Melo, Akaki, Emílio, Oliveira, Dauro Douglas","Materials Research; 16(6); 1423-1427","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600031&lang=pt" 
"S1519-70772013000300001-scl","Editorial","Frezatti, Fábio","Revista Contabilidade &amp; Finanças; 24(63); 179-179","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300001&lang=pt" 
"S0103-37862013010300003-scl","Pesquisa mostra novas experiências para apresentação, acesso e leitura de artigos científicos digitais na Web","Ambinder, Déborah Motta, Marcondes, Carlos Henrique","Transinformação; 25(3); -","Transinformação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862013010300003&lang=pt" 
"S0103-37862013010300002-scl","Os círculos e as redes sociais sociais de dois modos","Tomaél, Maria Inês","Transinformação; 25(3); -","Transinformação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862013010300002&lang=pt" 
"S0021-75572013000600009-scl","Capacidade preditiva de diferentes equipamentos de bioimpedância elétrica, com e sem preparo prévio, na avaliação de adolescentes","Gonçalves, Vivian Siqueira Santos, Faria, Eliane Rodrigues de, Franceschini, Sylvia do Carmo Castro, Priore, Silvia Eloiza","Jornal de Pediatria; 89(6); 567-574","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600009&lang=pt" 
"S0103-37862013000300002-scl","Novas experiências para apresentação, acesso e leitura de artigos científicos digitais na web","Ambinder, Déborah Motta, Marcondes, Carlos Henrique","Transinformação; 25(3); 195-201","Transinformação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862013000300002&lang=pt" 
"S0103-37862013000300004-scl","The relevance of music information representation metadata from the perspective of expert users","Barros, Camila Monteiro de, Café, Lígia Maria Arruda","Transinformação; 25(3); 213-223","Transinformação","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862013000300004&lang=pt" 
"S0103-37862013000300007-scl","Redes sociais de dois modos: aspectos conceituais","Tomaél, Maria Inês, Marteleto, Regina Maria","Transinformação; 25(3); 245-253","Transinformação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-37862013000300007&lang=pt" 
"S0021-75572013000600001-scl","Definindo a carga da infecção por vírus sincicial respiratório","Mejias, Asuncion, Ramilo, Octavio","Jornal de Pediatria; 89(6); 517-519","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600001&lang=pt" 
"S0021-75572013000600003-scl","Evolução temporal das definições de síndrome do desconforto respiratório agudo","Fioretto, José R., Carvalho, Werther B. de","Jornal de Pediatria; 89(6); 523-530","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600003&lang=pt" 
"S0021-75572013000600004-scl","Características epidemiológicas e genéticas associadas à gravidade da bronquiolite viral aguda pelo vírus sincicial respiratório","Alvarez, Alfonso E., Marson, Fernando A.L., Bertuzzo, Carmen S., Arns, Clarice W., Ribeiro, José D.","Jornal de Pediatria; 89(6); 531-543","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600004&lang=pt" 
"S0021-75572013000600007-scl","Alergia ao leite de vaca: achados do ultrassom com Doppler colorido em neonatos com hematoquezia","Epifanio, Matias, Spolidoro, Jose Vicente, Missima, Nathalia Guarienti, Soder, Ricardo Bernardi, Garcia, Pedro Celiny Ramos, Baldisserotto, Matteo","Jornal de Pediatria; 89(6); 554-558","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600007&lang=pt" 
"S0021-75572013000600008-scl","Fatores de risco associados à sibilância em lactentes","Moraes, Lillian S.L., Takano, Olga A., Mallol, Javier, Solé, Dirceu","Jornal de Pediatria; 89(6); 559-566","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600008&lang=pt" 
"S0021-75572013000600010-scl","Associação de consumo de café da manhã com fatores de risco cardiometabólico","Shafiee, Gita, Kelishadi, Roya, Qorbani, Mostafa, Motlagh, Mohammad Esmaeil, Taheri, Majzobeh, Ardalan, Gelayol, Taslimi, Mahnaz, Poursafa, Parinaz, Heshmat, Ramin, Larijani, Bagher","Jornal de Pediatria; 89(6); 575-582","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600010&lang=pt" 
"S0021-75572013000600012-scl","Avaliação da capacidade funcional para o exercício de crianças e adolescentes com doença falciforme pelo teste da caminhada de seis minutos","Hostyn, Sandro V., Carvalho, Werther B. de, Johnston, Cíntia, Braga, Josefina A.P.","Jornal de Pediatria; 89(6); 588-594","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600012&lang=pt" 
"S0021-75572013000600014-scl","Bullying e autoestima em adolescentes de escolas públicas","Brito, Camila C., Oliveira, Marluce T.","Jornal de Pediatria; 89(6); 601-607","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600014&lang=pt" 
"S0021-75572013000600015-scl","Consumo precoce de leite de vaca entre crianças brasileiras: resultados de uma pesquisa nacional","Bortolini, Gisele Ane, Vitolo, Márcia Regina, Gubert, Muriel Bauermann, Santos, Leonor Maria Pacheco","Jornal de Pediatria; 89(6); 608-613","Jornal de Pediatria","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572013000600015&lang=pt" 
"S1516-14392013000600007-scl","Pressure Influence on the Stability and Formation of γ - Fe4N when Transformed into Fe4O","dos Santos, A. V., Santos, J. V., Costa, Marcos A.","Materials Research; 16(6); 1260-1265","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600007&lang=pt" 
"S1516-14392013000600008-scl","Observations of the effects of different chemical blowing agents on the degradation of poly(lactic acid) foams in simulated soil","Zimmermann, Matheus V. G., Brambilla, Vanessa C., Brandalise, Rosmary N., Zattera, Ademir J.","Materials Research; 16(6); 1266-1273","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600008&lang=pt" 
"S1516-14392013000600004-scl","From numerical calculations to materials testing homologation: a biaxial fatigue reliability prediction methodology for structural components","Spinelli, Daniel Muller, Scozzafave, Caio de Carvalho, Spinelli, Dirceu, Bose Filho, Waldek Wladimir","Materials Research; 16(6); 1237-1245","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600004&lang=pt" 
"S1516-14392013000600030-scl","Application of bauxite waste from amazon region in the heavy clay industry","Hildebrando, Edemarino Araujo, Souza, José Antônio da Silva, Angélica, Rômulo Simões, Neves, Roberto de Freitas","Materials Research; 16(6); 1418-1422","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600030&lang=pt" 
"S1516-14392013000600001-scl","Modified cassava starches as potential corrosion inhibitors for sustainable development","Ochoa, Nathalie, Bello, Marisela, Sancristóbal, Janet, Balsamo, Vittoria, Albornoz, Alberto, Brito, Joaquin L.","Materials Research; 16(6); 1209-1219","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600001&lang=pt" 
"S1516-14392013000600009-scl","Workhardening behaviour and microstructural analysis of failed austenitic manganese steel crusher jaws","Olawale, J. O., Ibitoye, S. A., Shittu, M. D.","Materials Research; 16(6); 1274-1281","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600009&lang=pt" 
"S1516-14392013000600021-scl","Scaffolds of calcium phosphate cement containing chitosan and gelatin","Renó, C. O., Lima, B.F.A.S., Sousa, E., Bertran, C.A., Motisuke, M.","Materials Research; 16(6); 1362-1365","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600021&lang=pt" 
"S1516-14392013000600005-scl","Crosslinkable potato starch-based graft copolymer emulsion for humidity controlling coatings","Wang, Rong-Min, Wang, Xiao-Wen, Guo, Jun-Feng, He, Yu-Feng, Jiang, Meng-Lan","Materials Research; 16(6); 1246-1253","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600005&lang=pt" 
"S1516-14392013000600002-scl","The effect of extrusion conditions and the use of a compatibilizer in the crystallization of PBT/ABS blends","Ambrósio, José Donato, Pessan, Luiz Antonio, Otaguro, Harumi, Chinelatto, Marcelo Aparecido, Hage Junior, Elias","Materials Research; 16(6); 1220-1228","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600002&lang=pt" 
"S1516-14392013000600028-scl","Interstitial oxygen&#039;s influence on the corrosion behavior of Ti-9Mo alloys","Nogueira, R.A., Pinto, L.M.C., Ângelo, A.C.D., Claro, A.P.R.A., Grandini, C.R.","Materials Research; 16(6); 1405-1410","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600028&lang=pt" 
"S1516-14392013000600025-scl","Some physical and mechanical properties of medium-density fiberboard made from giant bamboo","Marinho, Nelson Potenciano, Nascimento, Eduardo Mauro do, Nisgoski, Silvana, Valarelli, Ivaldo de Domenico","Materials Research; 16(6); 1387-1392","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600025&lang=pt" 
"S1516-14392013000600003-scl","Effect of cooling rate on (ε, α&#039;) martensite formation in twinning/transformation-induced plasticity Fe-17Mn-0.06C steel","Dafé, Sara Silva Ferreira de, Sicupira, Felipe Lucas, Matos, Flávia Cristina Silva, Cruz, Naiara Silva, Moreira, Débora Rezende, Santos, Dagoberto Brandão","Materials Research; 16(6); 1229-1236","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600003&lang=pt" 
"S1516-14392013000600027-scl","Investigation of spodumene-bearing rock as a flux for bone china production","Carus, L. A., Bragança, S. R.","Materials Research; 16(6); 1398-1404","Materials Research","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392013000600027&lang=pt" 
"S1519-70772013000300003-scl","O papel de tributos diferidos no capital regulatório de instituições financeiras brasileiras","Junqueira, Michele Aparecida Dela Ricci, Nakao, Sílvio Hiroshi","Revista Contabilidade &amp; Finanças; 24(63); 195-205","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300003&lang=pt" 
"S1519-70772013000300004-scl","Fatores associados ao desperdício de recursos da saúde repassados pela união aos municípios auditados pela Controladoria Geral da União","Dias, Lidiane Nazaré da Silva, Matias-Pereira, José, Farias, Manoel Raimundo Santana, Pamplona, Vanessa Mayara Souza","Revista Contabilidade &amp; Finanças; 24(63); 206-218","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300004&lang=pt" 
"S1519-70772013000300005-scl","O regime de competência no setor público brasileiro: uma pesquisa empírica sobre a utilidade da informação contábil","Sousa, Rossana Guerra de, Vasconcelos, Adriana Fernandes de, Caneca, Roberta Lira, Niyama, Jorge Katsumi","Revista Contabilidade &amp; Finanças; 24(63); 219-230","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300005&lang=pt" 
"S1519-70772013000300006-scl","Esquadrinhando a governança corporativa: o comportamento dos personagens sob o ponto de vista dos discursos dos autores acadêmico","Pinheiro, Alexandre Santos, Carrieri, Alexandre de Pádua, Joaquim, Nathália de Fátima","Revista Contabilidade &amp; Finanças; 24(63); 231-242","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300006&lang=pt" 
"S1519-70772013000300007-scl","Prices lead earnings no Brasil?","Santos, Mateus Alexandre Costa dos, Mol, Anderson Luiz Rezende, Anjos, Luiz Carlos Marques dos, Santiago, Josicarla Soares","Revista Contabilidade &amp; Finanças; 24(63); 243-256","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300007&lang=pt" 
"S1519-70772013000300002-scl","Práticas de gestão baseada no tempo: um estudo em empresas no Brasil","Guerreiro, Reinaldo, Soutes, Dione Olesczuk","Revista Contabilidade &amp; Finanças; 24(63); 181-194","Revista Contabilidade &amp; Finanças","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-70772013000300002&lang=pt" 
"S1807-25772013000600010-scl","The acrylic&#039;s design or the addition of internal orthodontic wire changes the resistance of orthodontic plates?","Pithon, Matheus Melo, Sousa, Érica Luiza Santana Moreira, Fogaça, Davi Novaes Ladeia, Silva, William Soares da, Rodrigues, Luciano Brito, Coqueiro, Raildo Silva","Revista de Odontologia da UNESP; 42(6); 449-453","Revista de Odontologia da UNESP","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000600010&lang=pt" 
"S1807-25772013000600002-scl","Clinical management of caries by public and private university dental students","Tognetti, Valdinéia Maria, Ferreira-Nobilo, Naiara de Paula, Sousa, Maria da Luz Rosário de","Revista de Odontologia da UNESP; 42(6); 401-407","Revista de Odontologia da UNESP","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000600002&lang=pt" 
