"S0034-77442012000100002-cri","Changes in structure and composition of evergreen forests on an altitudinal gradient in the Venezuelan Guayana Shield","Hernández, Lionel, Dezzeo, Nelda, Sanoja, Elio, Salazar, Leandro, Castellanos, Hernán","Revista de Biología Tropical; 60(1); 11-33","Revista de Biología Tropical","Inglês","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100002&lang=pt" 
"S0034-77442012000100003-cri","Comunidades vegetales de las transiciones terrestre-acuáticas del páramo de Chingaza, Colombia","Schmidt-Mumm, Udo, Vargas Ríos, Orlando","Revista de Biología Tropical; 60(1); 35-64","Revista de Biología Tropical","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100003&lang=pt" 
"S0034-77442012000100004-cri","Effect of artificial feeders on pollen loads of the hummingbirds of Cerro de La Muerte, Costa Rica","Avalos, Gerardo, Soto, Alejandra, Alfaro, Willy","Revista de Biología Tropical; 60(1); 65-73","Revista de Biología Tropical","Inglês","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100004&lang=pt" 
"S0034-77442012000100005-cri","Evidencia morfológica de hibridación entre las subespecies de Ramphocelus flammigerus (Passeriformes: Thraupidae) en Colombia","Bedoya, M. Juliana, Murillo G, Oscar E.","Revista de Biología Tropical; 60(1); 75-85","Revista de Biología Tropical","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100005&lang=pt" 
"S0034-77442012000100006-cri","Prosopis laevigata and Mimosa biuncifera (Leguminosae), jointly influence plant diversity and soil fertility of a Mexican semiarid ecosystem","García-Sánchez, Rosalva, Camargo-Ricalde, Sara Lucía, García-Moya, Edmundo, Luna-Cavazos, Mario, Romero-Manzanares, Angélica, Manuel Montaño, Noé","Revista de Biología Tropical; 60(1); 87-103","Revista de Biología Tropical","Inglês","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100006&lang=pt" 
"S0034-77442012000100007-cri","Mechanisms of Oryza sativa (Poaceae) resistance to Tagosodes orizicolus (Homoptera: Delphacidae) under greenhouse condition in Venezuela","González, Alex, Labrín, Natalia, Álvarez, Rosa M., Jayaro, Yorman, Gamboa, Carlos, Reyes, Edicta, Barrientos, Venancio","Revista de Biología Tropical; 60(1); 105-117","Revista de Biología Tropical","Inglês","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100007&lang=pt" 
"S0034-77442012000100008-cri","Asociación Thysanoptera (Insecta)-Vicia faba (Fabaceae) en la Prepuna y Puna de Jujuy, Argentina","Zamar, María Inés, Neder de Román, Lilia Estela","Revista de Biología Tropical; 60(1); 119-128","Revista de Biología Tropical","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100008&lang=pt" 
"S0034-77442012000100009-cri","Costa Rica’s Marine Protected Areas: status and perspectives","Alvarado, Juan José, Cortés, Jorge, Esquivel, María Fernanda, Salas, Eva","Revista de Biología Tropical; 60(1); 129-142","Revista de Biología Tropical","Inglês","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100009&lang=pt" 
"S0034-77442012000100010-cri","Successional pattern of phytoplankton (&gt;55μm) in Lekki lagoon, Nigeria","Abosede Adesalu, Taofikat, Ikegwu Nwankwo, Dike","Revista de Biología Tropical; 60(1); 143-155","Revista de Biología Tropical","Inglês","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100010&lang=pt" 
"S0034-77442012000100011-cri","Variaciones estacionales de la estructura comunitaria del fitoplancton en zonas de descarga de agua subterránea en la costa norte de la Península de Yucatán","Álvarez-Góngora, Cynthia Catalina, Liceaga-Correa, Maria de los Angeles, Herrera-Silveira, Jorge Alfredo","Revista de Biología Tropical; 60(1); 157-172","Revista de Biología Tropical","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0034-77442012000100011&lang=pt" 
