"S0104-83332017000100501-scl","Maternidade transnacional e produção de subjetividade: as experiências de mulheres brasileiras imigrantes vivendo em Londres","Carpenedo, Manoela, Nardi, Henrique","Cadernos Pagu; (49); -","Cadernos Pagu","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332017000100501&lang=pt" 
"S0104-83332017000100302-scl","Un breve recuento sobre las acciones para la equidad de género en la Universidad de Costa Rica","Cordero, Teresita","Cadernos Pagu; (49); -","Cadernos Pagu","Inglês, Espanhol","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332017000100302&lang=pt" 
"S0104-83332017000100901-scl","ERRATA: Bodies and Practices: a Decade of Science Technology and Gender Studies","","Cadernos Pagu; (49); -","Cadernos Pagu","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332017000100901&lang=pt" 
"S0103-05822017005001101-scl","AVALIAÇÃO DOS EFEITOS ÓSSEOS TARDIOS E COMPOSIÇÃO CORPORAL DE CRIANÇAS E ADOLESCENTES TRATADOS DE LEUCEMIA LINFOIDE AGUDA SEGUNDO PROTOCOLOS BRASILEIROS","Molinari, Poliana Cristina Carmona, Lederman, Henrique Manoel, Lee, Maria Lucia de Martino, Caran, Eliana Maria Monteiro","Revista Paulista de Pediatria; (ahead); -","Revista Paulista de Pediatria","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822017005001101&lang=pt" 
"S1676-06032017000100502-scl","Emergence and establishment of native and non-native species in soils of remnant and converted highland grasslands – southern Brazil","Müller, Helena de Lima, Lopes, Rodrigo Ramos, Hermann, Julia-Maria","Biota Neotropica; 17(1); -","Biota Neotropica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032017000100502&lang=pt" 
"S0100-879X2017000300604-scl","LncRNA SNHG12 promotes cell growth and inhibits cell apoptosis in colorectal cancer cells","Wang, J.Z., Xu, C.L., Wu, H., Shen, S.J.","Brazilian Journal of Medical and Biological Research; 50(3); -","Brazilian Journal of Medical and Biological Research","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2017000300604&lang=pt" 
"S1516-14392017005010102-scl","Surface Integrity Characterization of Hardened AISI 4340 Steel in Grinding Process with Biodegradable Formulations of Cutting Fluids","Braga, Cintia, Silva, Leonardo Roberto da, Barbosa, Evanilton José Alves, Corrêa, Elaine Carballo Siqueira","Materials Research; (ahead); -","Materials Research","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392017005010102&lang=pt" 
"S0102-311X2017000109001-scl","ERRATUM: Impacto da redução do teor de sódio em alimentos processados no consumo de sódio no Brasil","","Cadernos de Saúde Pública; 33(1); -","Cadernos de Saúde Pública","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2017000109001&lang=pt" 
"S0104-83332017000100601-scl","Françoise Collin – marcos de seu itinerário, projeto e alcance internacional","Veauvy, Christiane","Cadernos Pagu; (49); -","Cadernos Pagu","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332017000100601&lang=pt" 
"S1415-47572017005004102-scl","TSC1 and TSC2 gene mutations and their implications for treatment in Tuberous Sclerosis Complex: a review","Rosset, Clévia, Netto, Cristina Brinckmann Oliveira, Ashton-Prolla, Patricia","Genetics and Molecular Biology; (ahead); -","Genetics and Molecular Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572017005004102&lang=pt" 
"S0100-879X2017000300602-scl","Roles of monocyte chemotactic protein 1 and nuclear factor-κB in immune response to spinal tuberculosis in a New Zealand white rabbit model","Guo, X.H., Bai, Z., Qiang, B., Bu, F.H., Zhao, N.","Brazilian Journal of Medical and Biological Research; 50(3); -","Brazilian Journal of Medical and Biological Research","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2017000300602&lang=pt" 
"S0004-28032017005001101-scl","BODY COMPOSITION IN PATIENTS WITH CROHN’S DISEASE AND ULCERATIVE COLITIS","BACK, Ivi Ribeiro, MARCON, Sonia Silva, GAINO, Natalia Moreno, VULCANO, Daniela Salate Biagioni, DORNA, Mariana de Souza, SASSAKI, Ligia Yukie","Arquivos de Gastroenterologia; (ahead); -","Arquivos de Gastroenterologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032017005001101&lang=pt" 
"S2359-39972017005002107-scl","Radiation exposure and thyroid cancer: a review","Iglesias, Maria Laura, Schmidt, Angelica, Ghuzlan, Abir Al, Lacroix, Ludovic, Vathaire, Florent de, Chevillard, Sylvie, Schlumberger, Martin","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005002107&lang=pt" 
"S2359-39972017005002105-scl","Predictors of subclinical atherosclerosis evaluated by carotid intima-media thickness in asymptomatic young women with type 1 diabetes mellitus","Kupfer, Rosane, Larrúbia, Manuella Rangel, Bussade, Isabela, Pereira, Joana Rodrigues Dantas, Lima, Giovanna A. Balarini, Epifanio, Marcio Antonio, Schettino, Claudio Domenico Sahione, Momesso, Denise Prado","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005002105&lang=pt" 
"S0034-89102017000100203-scl","Intimate partner violence reported by female and male users of healthcare units","Barros, Claudia Renata dos Santos, Schraiber, Lilia Blima","Revista de Saúde Pública; 51(); -","Revista de Saúde Pública","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102017000100203&lang=pt" 
"S1516-14392017005009101-scl","Crystallization of Anatase TiO2 in Niobium Potassium Phosphate Glasses","Freschi, Carolina Dakuzaku, Gouveia, José Tadeu, Marcondes, Lia, Ferrari, Jefferson Luis, Cassanjes, Fábia Castro, Poirier, Gael","Materials Research; (ahead); -","Materials Research","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392017005009101&lang=pt" 
"S2359-39972017005001104-scl","Visceral adiposity index and triglyceride/high-density lipoprotein cholesterol ratio in hypogonadism","Haymana, Cem, Sonmez, Alper, Aydogdu, Aydogan, Tapan, Serkan, Basaran, Yalcin, Meric, Coskun, Baskoy, Kamil, Dinc, Mustafa, Yazici, Mahmut, Taslipinar, Abdullah, Barcin, Cem, Yilmaz, Mahmut Ilker, Bolu, Erol, Azal, Omer","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001104&lang=pt" 
"S2359-39972017005001109-scl","Clinical impact of thyroglobulin (Tg) and Tg autoantibody (TgAb) measurements in needle washouts of neck lymph node biopsies in the management of patients with papillary thyroid carcinoma","Martins-Costa, M. Cecilia, Maciel, Rui M. B., Kasamatsu, Teresa S., Nakabashi, Claudia C. D., Camacho, Cleber P., Crispim, Felipe, Ikejiri, Elza S., Mamone, M. Conceição O., Andreoni, Danielle M., Biscolla, Rosa Paula M.","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001109&lang=pt" 
"S2359-39972017005001103-scl","Relation between fetal anthropometric parameters and cord blood adiponectin and high-sensitivity C-reactive protein in gestational diabetes mellitus","Aramesh, Mohammad Reza, Dehdashtian, Masoud, Malekian, Arash, ShahAli, Shiva, Shojaei, Kobra","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001103&lang=pt" 
"S2359-39972017005001114-scl","Efficacy and safety of a single radiofrequency ablation of solid benign non-functioning thyroid nodules","Cesareo, Roberto, Palermo, Andrea, Pasqualini, Valerio, Simeoni, Carla, Casini, Alessandro, Pelle, Giuseppe, Manfrini, Silvia, Campagna, Giuseppe, Cianni, Roberto","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001114&lang=pt" 
"S0034-73292017000100209-scl","Global justice and environmental governance: an analysis of the Paris Agreement","Santos, Marcelo","Revista Brasileira de Política Internacional; 60(1); -","Revista Brasileira de Política Internacional","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-73292017000100209&lang=pt" 
"S0718-10432017005000003-chl","LA EXTRACCIÓN PREHISPÁNICA DE RECURSOS MINERALES EN EL INTERNODO QUILLAGUA-COSTA, DESIERTO DE ATACAMA","Blanco, José F, Correa G, Itací, Flores, Carola, Pimentel G, Gonzalo","Estudios atacameños; (ahead); -","Estudios atacameños","Espanhol","2017","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-10432017005000003&lang=pt" 
"S2359-39972017005001106-scl","Serum Fluorescent Advanced Glycation End (F-AGE) products in gestational diabetes patients","Lobo Júnior, João Paulo, Brescansin, Catiane Pompilio, Santos-Weiss, Izabella C. R., Welter, Marciane, Souza, Emanuel Maltempi de, Rego, Fabiane Gomes de Moraes, Picheth, Geraldo, Alberton, Dayane","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001106&lang=pt" 
"S2359-39972017005002103-scl","Prevalence of metabolic syndrome in pre- and postmenopausal women","Marchi, Ricardo de, Dell’Agnolo, Cátia Millene, Lopes, Tiara Cristina Romeiro, Gravena, Angela Andréia França, Demitto, Marcela de Oliveira, Brischiliari, Sheila Cristina Rocha, Borghesan, Deise Helena Pelloso, Carvalho, Maria Dalva de Barros, Pelloso, Sandra Marisa","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005002103&lang=pt" 
"S1981-67232017000100406-scl","Adesão e aceitabilidade de cardápios da alimentação escolar do ensino fundamental de escolas de zona rural","Raphaelli, Chirle de Oliveira, Passos, Luciana Dieguez Ferreira, Couto, Shanda de Freitas, Helbig, Elizabete, Madruga, Samanta Winck","Brazilian Journal of Food Technology; 20(); -","Brazilian Journal of Food Technology","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-67232017000100406&lang=pt" 
"S1415-47572017005003101-scl","Papillomaviruses: a systematic review","Araldi, Rodrigo Pinheiro, Assaf, Suely Muro Reis, Carvalho, Rodrigo Franco de, Carvalho, Márcio Augusto Caldas Rocha de, Souza, Jacqueline Mazzuchelli de, Magnelli, Roberta Fiusa, Módolo, Diego Grando, Roperto, Franco Peppino, Stocco, Rita de Cassia, Beçak, Willy","Genetics and Molecular Biology; (ahead); -","Genetics and Molecular Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47572017005003101&lang=pt" 
"S2359-39972017005002104-scl","IL-6, TNF-α, and IL-10 levels/polymorphisms and their association with type 2 diabetes mellitus and obesity in Brazilian individuals","Rodrigues, Kathryna Fontana, Pietrani, Nathalia Teixeira, Bosco, Adriana Aparecida, Campos, Fernanda Magalhães Freire, Sandrim, Valéria Cristina, Gomes, Karina Braga","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005002104&lang=pt" 
"S0103-05822017005001102-scl","IMPACTO DA DERMATITE ATÓPICA NA QUALIDADE DE VIDA DE PACIENTES PEDIÁTRICOS E SEUS RESPONSÁVEIS","Campos, Amanda Letícia Bezerra, Araújo, Filipe Moreira de, Santos, Maria Amélia Lopes dos, Santos, Alex de Assis Santos dos, Pires, Carla Andréa Avelar","Revista Paulista de Pediatria; (ahead); -","Revista Paulista de Pediatria","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822017005001102&lang=pt" 
"S0100-39842017005001101-scl","Ultrasound of ankles in the diagnosis of complications of chikungunya fever","Mogami, Roberto, Vaz, João Luiz Pereira, Chagas, Yêdda de Fátima Barcelos, Torezani, Rodrigo Sperling, Vieira, André de Almeida, Koifman, Ana Célia Baptista, Barbosa, Yasmin Baptista, Abreu, Mirhelen Mendes de","Radiologia Brasileira; (ahead); -","Radiologia Brasileira","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842017005001101&lang=pt" 
"S0004-28032017005001102-scl","ACTION OF VITAMIN E ON EXPERIMENTAL SEVERE ACUTE LIVER FAILURE","MIGUEL, Fabiano Moraes, SCHEMITT, Elizângela Gonçalves, COLARES, Josieli Raskopf, HARTMANN, Renata Minuzzo, MORGAN-MARTINS, Maria Isabel, MARRONI, Norma Possa","Arquivos de Gastroenterologia; (ahead); -","Arquivos de Gastroenterologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032017005001102&lang=pt" 
"S0103-05822017005001105-scl","VIGILÂNCIA DO DESENVOLVIMENTO INFANTIL: ANÁLISE DA SITUAÇÃO BRASILEIRA","Caminha, Maria de Fátima Costa, Silva, Suzana Lins da, Lima, Marília de Carvalho, Azevedo, Pedro Tadeu Álvares Costa Caminha de, Figueira, Maria Cristina dos Santos, Batista Filho, Malaquias","Revista Paulista de Pediatria; (ahead); -","Revista Paulista de Pediatria","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822017005001105&lang=pt" 
"S0103-05822017005001103-scl","PROCESSAMENTO SENSORIAL NO PERÍODO DA INFÂNCIA EM CRIANÇAS NASCIDAS PRÉ-TERMO: REVISÃO SISTEMÁTICA","Machado, Ana Carolina Cabral de Paula, Oliveira, Suelen Rosa de, Magalhães, Lívia de Castro, Miranda, Débora Marques de, Bouzada, Maria Cândida Ferrarez","Revista Paulista de Pediatria; (ahead); -","Revista Paulista de Pediatria","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822017005001103&lang=pt" 
"S1676-06032017000100501-scl","Record of morphological deformities in Corydoras aff. longipinnis in two reservoirs under urban influence in Upper Iguaçu and Southern Coastal basins in Paraná State, Brazil","Mise, Fábio Teruo, Tencatt, Luiz, Santos, Bruno Ferreira dos","Biota Neotropica; 17(1); -","Biota Neotropica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032017000100501&lang=pt" 
"S1516-14392017005010103-scl","Surface Properties Contrast between Al Films and TiO2 Films Coated on Magnesium Alloys by Magnetron Sputtering","Zhu, Xiangrong, Zhu, Zhigang, Chen, Cheng, Bing, Naici, Xu, Zhongping, Li, Yang, Chen, Qiurong","Materials Research; (ahead); -","Materials Research","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392017005010103&lang=pt" 
"S0102-69092017000100508-scl","EVANGELICALS, PENTECOSTALS AND POLITICAL REPRESENTATION IN BRAZILIAN LEGISLATIVE ELECTIONS (1998-2010)","Lacerda, Fabio","Revista Brasileira de Ciências Sociais; 32(93); -","Revista Brasileira de Ciências Sociais","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092017000100508&lang=pt" 
"S0100-879X2017000300601-scl","Local inhibition of nitrergic activity in tenotomized rats accelerates muscle regeneration by increasing fiber area and decreasing central core lesions","Seabra, A.D., Moraes, S.A.S., Batista, E.J.O., Garcia, T.B., Souza, M.C., Oliveira, K.R.M., Herculano, A.M.","Brazilian Journal of Medical and Biological Research; 50(3); -","Brazilian Journal of Medical and Biological Research","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2017000300601&lang=pt" 
"S0102-69092017000100507-scl","AS TRÍADES E AS SOCIEDADES SECRETAS NA CHINA: ENTRE O MITO E A DESMISTIFICAÇÃO","Petta, De Leon","Revista Brasileira de Ciências Sociais; 32(93); -","Revista Brasileira de Ciências Sociais","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-69092017000100507&lang=pt" 
"S2359-39972017005001102-scl","Estimation of cardiovascular risk and detection of subclinical carotid atheromatosis in patients with diabetes without a history of cardiovascular disease","Masson, Walter, Francesca, Salvador De, Molinero, Micaela, Siniawski, Daniel, Mulassi, Andrés, Morales, Frank Espinoza, Huerin, Melina, Lobo, Martín, Molinero, Graciela","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001102&lang=pt" 
"S2359-39972017005001107-scl","Timing of thyroid ultrasonography in the etiological investigation of congenital hypothyroidism","Borges, Maria de Fátima, Sedassari, Nathalie de Almeida, Sedassari, Anelise de Almeida, Souza, Luis Ronan Marquez Ferreira de, Ferreira, Beatriz Pires, Lara, Beatriz Hallal Jorge, Palhares, Heloísa Marcelina Cunha","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001107&lang=pt" 
"S2359-39972017005001108-scl","A rare case of ectopic ACTH syndrome originating from malignant renal paraganglioma","Tutal, Esra, Yılmazer, Demet, Demirci, Taner, Cakır, Evrim, Gültekin, Salih Sinan, Celep, Bahadır, Topaloğlu, Oya, Çakal, Erman","Archives of Endocrinology and Metabolism; (ahead); -","Archives of Endocrinology and Metabolism","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2359-39972017005001108&lang=pt" 
"S0718-10432017005000002-chl","LAS VISITAS COLONIALES Y LOS ESPACIOS INTERNODALES A FINES DEL SIGLO XVII: PROPUESTAS PARA LA INTERPRETACIÓN DE SUS SILENCIOS","Gil Montero, Raquel, Rivet, Carolina, Longhi, Fernando","Estudios atacameños; (ahead); -","Estudios atacameños","Espanhol","2017","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-10432017005000002&lang=pt" 
