"S0071-16752011000100012-mex","El nauatl urbano de Tlatelolco/Tenochtitlan, resultado de convergencia entre dialectos: Con un esbozo brevísimo de la historia de los dialectos","Canger, Una","Estudios de cultura náhuatl; 42(); 243-258","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100012&lang=pt" 
"S0071-16752011000100011-mex","La crítica al indigenismo de Manuel Gamio","Valdovinos, Roberto","Estudios de cultura náhuatl; 42(); 233-241","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100011&lang=pt" 
"S0071-16752011000100010-mex","El ídolo sin pies ni cabeza: la Coatlicue a fines del siglo XVIII","López Luján, Leonardo","Estudios de cultura náhuatl; 42(); 203-232","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100010&lang=pt" 
"S0071-16752011000100016-mex","Los indígenas y el movimiento de Independencia","von Wobeser, Gisela","Estudios de cultura náhuatl; 42(); 299-312","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100016&lang=pt" 
"S0071-16752011000100015-mex","La tinta negra, la pintura de colores: Los difrasismos metafóricos translingüísticos y sus implicaciones para la interpretación de los manuscritos centromexicanos de tradición indígena","Wright Carr, David Charles","Estudios de cultura náhuatl; 42(); 285-298","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100015&lang=pt" 
"S0071-16752011000100014-mex","Nooihke nikitowa nikwaahki see tlahtlakoolaatl, xitlah tliin tsopelik awiaak: Discurso ritual y conversacional en el náhuatl del alto Balsas, Guerrero","Flores Farfán, José Antonio","Estudios de cultura náhuatl; 42(); 267-284","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100014&lang=pt" 
"S0071-16752011000100022-mex","Tlalocan: Revista de fuentes para el conocimiento de las culturas indígenas de México","Hernández de León-Portilla, Ascensión","Estudios de cultura náhuatl; 42(); 430-440","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100022&lang=pt" 
"S0071-16752011000100023-mex","Cen: Juntamente. Compendio enciclopédico del náhuatl","Martínez Baracs, Rodrigo","Estudios de cultura náhuatl; 42(); 440-446","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100023&lang=pt" 
"S0071-16752011000100021-mex","La tinta negra y roja: antología de poesía náhuatl","González Gamio, Ángeles","Estudios de cultura náhuatl; 42(); 429-430","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100021&lang=pt" 
"S0071-16752011000100026-mex","La muerte entre los mexicas","Chávez Balderas, Ximena","Estudios de cultura náhuatl; 42(); 458-463","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100026&lang=pt" 
"S0071-16752011000100027-mex","La muerte entre los mexicas","Johansson K., Patrick","Estudios de cultura náhuatl; 42(); 463-465","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100027&lang=pt" 
"S0071-16752011000100024-mex","","León-Portilla, Miguel","Estudios de cultura náhuatl; 42(); 447-451","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100024&lang=pt" 
"S0071-16752011000100025-mex","De picaros y malqueridos: Huellas de su paso por la Inquisición de Zumárraga (1539-1547)","Hernández de León-Portilla, Ascensión","Estudios de cultura náhuatl; 42(); 451-458","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100025&lang=pt" 
"S0071-16752011000100017-mex","Publicaciones recientes sobre lengua y cultura nahuas","Hernández de León-Portilla, Ascensión, González Gallardo, Lucía","Estudios de cultura náhuatl; 42(); 313-350","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100017&lang=pt" 
"S0071-16752011000100020-mex","Obituario","León-Portilla, Miguel","Estudios de cultura náhuatl; 42(); 419-427","Estudios de cultura náhuatl","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0071-16752011000100020&lang=pt" 
"S0186-29792011000200010-mex","Prevalencia de parásitos gastroentéricos de cánidos en la ciudad de Escárcega, Campeche, México","Encalada-Mena, LA, Duarte-Ubaldo, EL, Vargaz-Magaña, JJ, García-Ramírez, MJ, Medina-Hernández, RE","Universidad y ciencia; 27(2); 209-217","Universidad y ciencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792011000200010&lang=pt" 
"S0186-29792011000200011-mex","Evaluación preliminar del desmonte selectivo para establecer potreros diversificados en San José Carpizo No 1, Campeche, México","van der Wal, JC, Espinoza-López, R, Dzib-Castillo, B","Universidad y ciencia; 27(2); 219-226","Universidad y ciencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792011000200011&lang=pt" 
"S0186-29792011000200012-mex","Arthroscopic treatment of equine full-thickness chondral defects with constructs of collagen encapsulated cells","Lombardero, G, Velasquillo, C, Aburto, E, Villegas, H, Morales, E, Masri, M, Martínez, V, Gómez, R, Chávez, T, Ibarra, C","Universidad y ciencia; 27(2); 227-231","Universidad y ciencia","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792011000200012&lang=pt" 
"S0186-29792011000200013-mex","Efecto del flunixin meglumine en la duración del ciclo estral y fase lútea de ovejas Pelibuey","Aké-López, JR, Herrera-Camacho, J, Quintal-Franco, JA, Segura-Correa, JC","Universidad y ciencia; 27(2); 233-238","Universidad y ciencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792011000200013&lang=pt" 
"S0186-29792011000200003-mex","Carbono orgánico y características texturales de sedimentos en áreas del pasto marino Thalassia testudinum en ecosistemas costeros del sureste del golfo de México","Calva-Benítez, LG, Torres-Alvarado, R","Universidad y ciencia; 27(2); 133-144","Universidad y ciencia","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792011000200003&lang=pt" 
