"S0102-695X2004000100001-scl","Relembrando","Ferro, Vicente de Oliveira","Revista Brasileira de Farmacognosia; 14(1); -","Revista Brasileira de Farmacognosia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2004000100001&lang=pt" 
"S0102-695X2004000100005-scl","Qualidade microbiológica das plantas medicinais produzidas no Estado do Paraná","Zaroni, M., Pontarolo, R., Abrahão, W.S.M., Fávero, M.L.D, Correa Júnior, C., Stremel, D.P.","Revista Brasileira de Farmacognosia; 14(1); 29-39","Revista Brasileira de Farmacognosia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2004000100005&lang=pt" 
"S0102-695X2004000200006-scl","Avaliação das atividades antioxidante, antimicrobiana e citotóxica de Couepia grandiflora Benth. (Chrysobalanaceae)","Zuque, A.L.F., Watanabe, E.S., Ferreira, A.M.T., Arruda, A.L.A., Resende, U.M., Bueno, N.R., Castilho, R.O.","Revista Brasileira de Farmacognosia; 14(2); 129-136","Revista Brasileira de Farmacognosia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2004000200006&lang=pt" 
"S0102-695X2004000200005-scl","Avaliação de atividades biológicas das sementes de Stryphnodendron obovatum Benth. (Leguminosae)","Vasconcelos, M. C. A., Rodovalho, N. C. M., Pott, A., Pott, V. J., Ferreira, A. M. T., Arruda, A. L. A., Marques, M. C. S., Castilho, R. O., Bueno, N. R.","Revista Brasileira de Farmacognosia; 14(2); 121-127","Revista Brasileira de Farmacognosia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2004000200005&lang=pt" 
"S1806-64452004000100001-scl","Apresentação","","Sur. Revista Internacional de Direitos Humanos; 1(1); -","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100001&lang=pt" 
"S1806-64452004000100009-scl","Cinco questões sobre direitos humanos","Mello, Sergio Vieira de","Sur. Revista Internacional de Direitos Humanos; 1(1); 173-180","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100009&lang=pt" 
"S1806-64452004000100008-scl","Apenas os Estados-membros podem fazer a ONU funcionar","Mello, Sergio Vieira de","Sur. Revista Internacional de Direitos Humanos; 1(1); 168-172","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100008&lang=pt" 
"S0102-695X2004000100006-scl","Parâmetros para análise de carqueja: comparação entre quatro espécies de Baccharis spp. (Asteraceae)","Budel, J.M., Duarte, M.R., Santos, C.A.M.","Revista Brasileira de Farmacognosia; 14(1); 41-48","Revista Brasileira de Farmacognosia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2004000100006&lang=pt" 
"S0102-695X2004000100008-scl","Estudo dos componentes lipídicos das sementes de três espécies do gênero Cordia L. (Boraginaceae)","Arrebola, M.R.B., Peterlin, M.F., Bastos, D. H. M., Rodrigues, R. F. de O., Carvalho, P. de O.","Revista Brasileira de Farmacognosia; 14(1); 57-65","Revista Brasileira de Farmacognosia","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2004000100008&lang=pt" 
"S1806-64452004000100002-scl","Origem, sentido e futuro dos direitos humanos: reflexões para uma nova agenda","García Méndez, Emilio","Sur. Revista Internacional de Direitos Humanos; 1(1); 6-19","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100002&lang=pt" 
"S1806-64452004000100003-scl","Direitos sociais, econômicos e culturais e direitos civis e políticos","Piovesan, Flavia","Sur. Revista Internacional de Direitos Humanos; 1(1); 20-47","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100003&lang=pt" 
"S1806-64452004000100004-scl","Reflexões acerca da sociedade civil e dos direitos humanos","Vieira, Oscar Vilhena, DuPree, A. Scott","Sur. Revista Internacional de Direitos Humanos; 1(1); 48-69","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100004&lang=pt" 
"S1806-64452004000100005-scl","O advento das ações movidas no Sul para reparação por abusos dos direitos humanos","Sarkin, Jeremy","Sur. Revista Internacional de Direitos Humanos; 1(1); 70-133","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100005&lang=pt" 
"S1806-64452004000100006-scl","Estratégias de litígio de interesse público para o avanço dos direitos humanos em sistemas domésticos de direito","Jaichand, Vinodh","Sur. Revista Internacional de Direitos Humanos; 1(1); 134-149","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100006&lang=pt" 
"S1806-64452004000100007-scl","A repressão nos Estados Unidos após o atentado de 11 de setembro","Chevigny, Paul","Sur. Revista Internacional de Direitos Humanos; 1(1); 150-167","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452004000100007&lang=pt" 
"S0254-02232004000200001-prt","Os bosques ribeirinhos, fonte de diversidade genética de Vitis vinifera L.","Cunha, J., Cunha, J. P., Lousã, M., Eiras-Dias, J.E.","Ciência e Técnica Vitivinícola; 19(2); 1-12","Ciência e Técnica Vitivinícola","Português","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232004000200001&lang=pt" 
"S0254-02232004000200002-prt","Modelos empíricos para estimativa da área foliar da videira na casta Jaen","Lopes, Carlos M., Andrade, Isabel, Pedroso, Vanda, Martins, Sérgio","Ciência e Técnica Vitivinícola; 19(2); 61-75","Ciência e Técnica Vitivinícola","Português","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232004000200002&lang=pt" 
"S0254-02232004000200003-prt","Prova de consumidor versus prova técnica de aguardentes velhas","Belchior, Pedro, Mateus, Ana, Canas, Sara, Caldeira, Ilda","Ciência e Técnica Vitivinícola; 19(2); 77-87","Ciência e Técnica Vitivinícola","Português","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232004000200003&lang=pt" 
"S0872-19042004000100001-prt","A Search for the Influence of the Electronic Characteristics of the Camphor Derived Ligands and Complexes on their Redox Properties","Fernanda, M., Carvalho, N.N.","Portugaliae Electrochimica Acta; 22(1); 3-10","Portugaliae Electrochimica Acta","Inglês","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042004000100001&lang=pt" 
"S0872-19042004000100002-prt","Electrochemical and Spectroscopic Studies of Pyridazine Derivatives","Vieira, L.M.C., Fonseca, A.M., Raposo, M.M.M., Kirsch, G.","Portugaliae Electrochimica Acta; 22(1); 11-18","Portugaliae Electrochimica Acta","Inglês","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042004000100002&lang=pt" 
"S0872-19042004000100003-prt","Comparative Electrochemical Behaviour of the Complexes trans-[Mo(NCN){NCNC(O)R}(dppe)2]Cl (R = Et or Ph) and trans-[Mo(NCN)CI(dppe)2][BF4]","Alegria, Elisabete C.B.A., Cunha, Sónia M.P.R.M., Martins, Luísa M.D.R.S., Silva, M. Fátima C. Guedes da, Pombeiro, Armando J.L.","Portugaliae Electrochimica Acta; 22(1); 19-23","Portugaliae Electrochimica Acta","Inglês","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042004000100003&lang=pt" 
"S0872-19042004000100004-prt","Metal-Dithiolenes of Disubstituted Imidazolidine-2,4,5-trithione Monoanion. An Electrochemical and EPR Study","Grigiotti, E., Laschi, F., Zanello, P., Arca, M., Denotti, C., Devillanova, F.A.","Portugaliae Electrochimica Acta; 22(1); 25-41","Portugaliae Electrochimica Acta","Inglês","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042004000100004&lang=pt" 
"S0872-19042004000100005-prt","Voltammetric Behaviour of Cu-NTA and Pb-NTA on a Mercury Iridiun Microelectrode Coated with Agarose","Portela, Maria Inês, Capelo, Sofia, Pinheiro, José Paulo","Portugaliae Electrochimica Acta; 22(1); 43-54","Portugaliae Electrochimica Acta","Inglês","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042004000100005&lang=pt" 
"S0872-19042004000100006-prt","Testing a Flux Cell for Determination of Manganese in Freshwater","Portela, Maria I., Capelo, Sofia","Portugaliae Electrochimica Acta; 22(1); 55-67","Portugaliae Electrochimica Acta","Inglês","2004","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-19042004000100006&lang=pt" 
