"S0101-60832008000500001-scl","Ansiedade em vestibulandos: um estudo exploratório","Rodrigues, Daniel Guzinski, Pelisoli, Cátula","Archives of Clinical Psychiatry (São Paulo); 35(5); 171-177","Archives of Clinical Psychiatry (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-60832008000500001&lang=pt" 
"S1137-66272008000400002-esp","Enfermedades raras: Concepto, epidemiología y situación actual en España","Posada, M., Martín-Arribas, C., Ramírez, A., Villaverde, A., Abaitua, I.","Anales del Sistema Sanitario de Navarra; 31(); 9-20","Anales del Sistema Sanitario de Navarra","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272008000400002&lang=pt" 
"S1413-77042008000200010-scl","Origens do desenvolvimento nacional","Fonseca, André Azevedo da","Tempo; 13(25); 216-223","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200010&lang=pt" 
"S1413-77042008000200001-scl","Apresentação","Azevedo, Cecília da Silva","Tempo; 13(25); 1-4","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200001&lang=pt" 
"S1413-77042008000200006-scl","Charles Wilkes, a U. S. Exploring Expedition e a busca dos Estados Unidos da América por um lugar no mundo (1838-1842)","Junqueira, Mary Anne","Tempo; 13(25); 120-138","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200006&lang=pt" 
"S1413-77042008000200005-scl","Joe Louis contra Max Schmeling e a nova ideologia da democracia racial nos Estados Unidos","Graham, Jessica","Tempo; 13(25); 98-119","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200005&lang=pt" 
"S1413-77042008000200011-scl","Diálogos Brasil-Estados Unidos","Weinstein, Barbara","Tempo; 13(25); 224-232","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200011&lang=pt" 
"S1413-77042008000200012-scl","Notícias","","Tempo; 13(25); 233-243","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200012&lang=pt" 
"S1413-77042008000200002-scl","A estranha carreira do imigrante ilegal: restrições à imigração e política de deportação nos Estados Unidos, 1921-1965","Ngai, Mae","Tempo; 13(25); 5-36","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200002&lang=pt" 
"S1413-77042008000200003-scl","Na sombra do Vietnã: o nacionalismo liberal e o problema da guerra","Gerstle, Gary","Tempo; 13(25); 37-63","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200003&lang=pt" 
"S1413-77042008000200004-scl","Uma pedra de esperança: a fé profética, o liberalismo e a morte das leis Jim Crow","Chappell, David","Tempo; 13(25); 64-97","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200004&lang=pt" 
"S1413-77042008000200008-scl","Os intelectuais contra o Estado: a defesa da livre iniciativa no Jornal dos Economistas em fins do oitocentos","Barreiros, Daniel de Pinho","Tempo; 13(25); 165-192","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200008&lang=pt" 
"S1413-77042008000200009-scl","O canto de Proteu ou a corte na colônia em Prosopopéia (1601), de Bento Teixeira","Luz, Guilherme Amaral","Tempo; 13(25); 193-215","Tempo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042008000200009&lang=pt" 
"S0102-79722008000200010-scl","Sobrevivência ou colapso? B. F. Skinner, J. M. Diamond e o destino das culturas","Dittrich, Alexandre","Psicologia: Reflexão e Crítica; 21(2); 252-260","Psicologia: Reflexão e Crítica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722008000200010&lang=pt" 
