"S2313-94632015000100003-arg","La extensión","Jitrik, Noé","CELEHIS (Mar del Plata); (29); 39-42","CELEHIS (Mar del Plata)","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2313-94632015000100003&lang=pt" 
"S2313-94632015000100001-arg","Nuestro Congreso CELEHIS","Calabrese, Elisa","CELEHIS (Mar del Plata); (29); 11-12","CELEHIS (Mar del Plata)","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2313-94632015000100001&lang=pt" 
"S1668-70272015000100007-arg","Transferencia de funciones sintácticas artificiales entre estímulos relacionados por equivalencia: Un estudio de potenciales cerebrales relacionados con eventos","Tabullo, Angel, Yorio, Alberto, Zanutto, Silvano, Wainselboim, Alejandro","Interdisciplinaria; 32(1); 127-150","Interdisciplinaria","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1668-70272015000100007&lang=pt" 
"S2313-94632015000100005-arg","Palabras en memoria de Susana Zanetti","Montoya, Pablo","CELEHIS (Mar del Plata); (29); 43-52","CELEHIS (Mar del Plata)","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2313-94632015000100005&lang=pt" 
"S1668-70272015000100002-arg","La construcción interaccional de narrativas de ficción entre niños de distintas edades: Un estudio con niños de poblaciones urbano marginadas","Alam, Florencia","Interdisciplinaria; 32(1); 31-49","Interdisciplinaria","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1668-70272015000100002&lang=pt" 
"S1668-70272015000100004-arg","Análisis de perfiles de personalidad en mujeres adultas con diagnóstico de Síndrome de Turner","Sartori, María Soledad, Urquijo, Sebastián, López, Marcela, Said, Andrea, Alchieri, Joao Carlos","Interdisciplinaria; 32(1); 73-87","Interdisciplinaria","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1668-70272015000100004&lang=pt" 
"S2313-94632015000100014-arg","El desamor","Kohan, Martín","CELEHIS (Mar del Plata); (29); 199-210","CELEHIS (Mar del Plata)","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2313-94632015000100014&lang=pt" 
"S2313-94632015000100010-arg","La seducción de los relatos: diez años de crítica argentina (2004-2014)","Panesi, Jorge","CELEHIS (Mar del Plata); (29); 121-142","CELEHIS (Mar del Plata)","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2313-94632015000100010&lang=pt" 
"S2313-94632015000100004-arg","Homenaje a Susana Zanetti","Marinone, Mónica","CELEHIS (Mar del Plata); (29); 39-42","CELEHIS (Mar del Plata)","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S2313-94632015000100004&lang=pt" 
"S1668-70272015000100005-arg","Enseñando palabras mediante libros ilustrados: El aprendizaje temprano de sustantivos y adjetivos","Mareovich, Florencia, Taverna, Andrea S, Peralta, Olga A","Interdisciplinaria; 32(1); 89-107","Interdisciplinaria","Espanhol","2015","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1668-70272015000100005&lang=pt" 
