"S0120-09762009000200003-col","Construcción de un curso virtual sobre bibliotecas digitales dentro del proyecto de Biblioteca Digital Colombiana","Ballesteros, Blessed, Castaño Muñoz, Wilson, Uribe Tirado, Alejandro","Revista Interamericana de Bibliotecología; 32(2); 85-122","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200003&lang=pt" 
"S0120-09762009000200002-col","Análisis, diseño e implementación de un agente deliberativo para extraer contextos definitorios en textos especializados*","Suárez de la Torre, María Mercedes, Castillo Ossa, Luis Fernando, Ríos Cardona, Carmenza, Muñoz, Germán Mauricio, Aranzazu Álvarez, Jorge","Revista Interamericana de Bibliotecología; 32(2); 59-84","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200002&lang=pt" 
"S0120-09762009000200005-col","Evaluación de bibliotecas universitarias: un modelo de avance y desarrollo","Tarango, Javier, Hernández-Orozco, Guillermo","Revista Interamericana de Bibliotecología; 32(2); 147-175","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200005&lang=pt" 
"S0120-09762009000200004-col","Descripción del tesauro del Sistema de información de la literatura colombiana","Vallejo Murcia, Olga, Montoya, Carlos Arturo","Revista Interamericana de Bibliotecología; 32(2); 123-146","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200004&lang=pt" 
"S0120-09762009000200007-col","Identificación de las ciencias de la información documental","Quintero Castro, Nathalia, Giraldo Lopera, Marta Lucía, Bernal Vinasco, Isabel Cristina, Viana Arango, Carmen, Taborda Ortiz, Jair Gonzalo","Revista Interamericana de Bibliotecología; 32(2); 195-229","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200007&lang=pt" 
"S0120-09762009000200006-col","Evolución y tendencias en la enseñanza de la gestión del conocimiento y su relación con programas de postgrado en bibliotecología y ciencias de la información","Hernández López, Nitza M., Flores Caraballo, Eliut D., Suárez Balseiro, Carlos A.","Revista Interamericana de Bibliotecología; 32(2); 177-193","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200006&lang=pt" 
"S0120-09762009000200009-col","El lenguaje no verbal del buceo recreativo: Análisis semiótico y terminológico","Londoño, David Alberto","Revista Interamericana de Bibliotecología; 32(2); 253-285","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200009&lang=pt" 
"S0120-09762009000200008-col","La investigación en ciencias sociales y humanas bajo el esquema del modelo universidad - empresa - Estado: una mirada desde la teoría crítica de la sociedad","Mejía Correa, Adriana María","Revista Interamericana de Bibliotecología; 32(2); 231-252","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200008&lang=pt" 
"S0120-09762009000200014-col","La terminología en la Escuela Interamericana de Bibliotecología de la Universidad de Antioquia","Lozano Rivera, Uriel, Múnera Torres, María Teresa","Revista Interamericana de Bibliotecología; 32(2); 389-409","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200014&lang=pt" 
"S0120-09762009000200015-col","Una revisión bibliográfica de los estudios comparativos. Su evolución y aplicación a la ciencia de las bibliotecas","Fuentes - Romero, Juan José, Rodríguez Fernández, Vanesa","Revista Interamericana de Bibliotecología; 32(2); 411-433","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200015&lang=pt" 
"S0120-09762009000200012-col","La literatura bibliotecológica y de estudios de la información: un análisis crítico de Latindex","Rodríguez Gallardo, José Adolfo","Revista Interamericana de Bibliotecología; 32(2); 335-365","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200012&lang=pt" 
"S0120-09762009000200013-col","María Moliner: bibliotecaria y autora del Diccionario de Uso del Español","Orera Orera, Luisa","Revista Interamericana de Bibliotecología; 32(2); 367-387","Revista Interamericana de Bibliotecología","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-09762009000200013&lang=pt" 
