"S0120-56332013000600001-col","Atribución de errores en el cuidado de la salud","Ortiz, Guillermo","Revista Colombiana de Cardiología; 20(6); 339-341","Revista Colombiana de Cardiología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332013000600001&lang=pt" 
"S0120-56332013000600008-col","Cuidado de enfermería al paciente en postoperatorio temprano de revascularización miocárdica","Ariza, Claudia","Revista Colombiana de Cardiología; 20(6); 372-380","Revista Colombiana de Cardiología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332013000600008&lang=pt" 
"S0120-56332013000600009-col","La enfermera y su papel en el cuidado del paciente de cirugía cardiovascular","Urrego, Claudia M, Zuluaga, Sandra C, Carreño, Marisol","Revista Colombiana de Cardiología; 20(6); 381-382","Revista Colombiana de Cardiología","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332013000600009&lang=pt" 
"S0041-86332013000300011-mex","Comentario a la propuesta de reforma constitucional en materia de transparencia aprobada en 2012 por el Senado","Salazar Rebolledo, Grisel","Boletín mexicano de derecho comparado; 46(138); 1169-1185","Boletín mexicano de derecho comparado","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332013000300011&lang=pt" 
"S0041-86332013000300010-mex","El entorno familiar y los derechos de las niñas, los niños y los adolescentes: una aproximación","Pérez Contreras, María de Montserrat","Boletín mexicano de derecho comparado; 46(138); 1151-1168","Boletín mexicano de derecho comparado","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332013000300010&lang=pt" 
"S0041-86332013000300015-mex","El outsourcing: Visión iberoamericana","Lastra Lastra, José Manuel","Boletín mexicano de derecho comparado; 46(138); 1201-1205","Boletín mexicano de derecho comparado","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332013000300015&lang=pt" 
"S0041-86332013000300014-mex","Uniones transfronterizas entre personas del mismo sexo","González Martín, Nuria","Boletín mexicano de derecho comparado; 46(138); 1197-1199","Boletín mexicano de derecho comparado","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332013000300014&lang=pt" 
"S0041-86332013000300017-mex","","Méndez Silva, Ricardo","Boletín mexicano de derecho comparado; 46(138); 1213-1221","Boletín mexicano de derecho comparado","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332013000300017&lang=pt" 
"S0041-86332013000300016-mex","¿Para qué sirve un sindicato?","Lastra Lastra, José Manuel","Boletín mexicano de derecho comparado; 46(138); 1207-1212","Boletín mexicano de derecho comparado","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0041-86332013000300016&lang=pt" 
"S1405-55462013000400015-mex","Generative Manifold Learning for the Exploration of Partially Labeled Data","Cruz-Barbosa, Raúl, Vellido, Alfredo","Computación y Sistemas; 17(4); 641-653","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000400015&lang=pt" 
"S1405-55462013000400014-mex","A New Service-Based Approach for Enterprise Modeling","Estrada, Hugo, Martínez, Alicia, Santillán, Luis C., Pérez, Joaquín","Computación y Sistemas; 17(4); 625-639","Computación y Sistemas","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-55462013000400014&lang=pt" 
