"S0301-732X2014000100014-chl","Correlaciones fenotípicas entre características de importancia económica en ovinos Suffolk Down y Merino Precoz en la zona central de Chile","Lembeye, F, Castellaro, G, Magofke, JC, Uribe, H","Archivos de medicina veterinaria; 46(1); 103-109","Archivos de medicina veterinaria","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100014&lang=pt" 
"S0301-732X2014000100015-chl","Use of biodiesel co-products (Glycerol) as alternative sources of energy in animal nutrition: a systematic review","Silva, VO, Lopes, E, Andrade, EF, Sousa, RV, Zangeronimo, MG, Pereira, LJ","Archivos de medicina veterinaria; 46(1); 111-120","Archivos de medicina veterinaria","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100015&lang=pt" 
"S0301-732X2014000100018-chl","Métodos de diagnóstico y tratamientos utilizados para la ruptura del ligamento cruzado craneal en perros: encuesta a médicos veterinarios de Chile","Fischer, C, Nicolas, GV, Opazo, AJ, Luzio, AF, Troncoso, IE","Archivos de medicina veterinaria; 46(1); 133-137","Archivos de medicina veterinaria","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100018&lang=pt" 
"S0301-732X2014000100019-chl","Evaluación de la eficacia del método de insensibilización por electronarcosis en porcinos","González, LM, Romero, MH, Sánchez, JA","Archivos de medicina veterinaria; 46(1); 139-143","Archivos de medicina veterinaria","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100019&lang=pt" 
"S0301-732X2014000100001-chl","Editorial","","Archivos de medicina veterinaria; 46(1); VII-VII","Archivos de medicina veterinaria","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100001&lang=pt" 
"S0301-732X2014000100003-chl","Morfometría ovárica y expresión del ARN mensajero de hormona antimülleriana (AMH), receptor de FSH (FSHR) y factor nuclear kappa B (NFkB) en folículos en crecimiento de borregas expuestas prenatalmente a testosterona","Rojas-García, PP, Recabarren, MP, Palma, S, Maliqueo, M, Carrasco, A, Sir-Petermann, T, Recabarren, SE","Archivos de medicina veterinaria; 46(1); 13-21","Archivos de medicina veterinaria","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100003&lang=pt" 
"S0301-732X2014000100004-chl","Ovariohisterectomía en perras por NOTES híbrida transvaginal: comparación prospectiva de laparoscopía y cirugía abierta","Luz, MJ, Ferreira, GS, Santos, CL, Ramos, RM, Vale, DF, Ribeiro, SN, Brun, MV, Zoron, R, Oliveira, ALA","Archivos de medicina veterinaria; 46(1); 23-30","Archivos de medicina veterinaria","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100004&lang=pt" 
"S0301-732X2014000100006-chl","Association between Mycobacterium avium subsp. paratuberculosis infection and culling in dairy cattle herds","Arrazuría, R, Arnaiz, I, Fouz, R, Calvo, C, Eiras, C, Diéguez, F J","Archivos de medicina veterinaria; 46(1); 39-44","Archivos de medicina veterinaria","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0301-732X2014000100006&lang=pt" 
"S0716-97602014000100020-chl","Methanol extract from Vietnamese Caesalpinia sappan induces apoptosis in HeLa cells","Hung, Tran Manh, Dang, Nguyen Hai, Dat, Nguyen Tien","Biological Research; 47(); 1-5","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100020&lang=pt" 
"S0716-97602014000100015-chl","Immune enhancement activities of silk lutein extract from Bombyx mori cocoons","Promphet, Porkaew, Bunarsa, Sirirat, Sutheerawattananonda, Manote, Kunthalert, Duangkamol","Biological Research; 47(); 1-10","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100015&lang=pt" 
"S0716-97602014000100016-chl","Robertsonian chromosomes and the nuclear architecture of mouse meiotic prophase spermatocytes","Berríos, Soledad, Manieu, Catalina, López-Fenner, Julio, Ayarza, Eliana, Page, Jesús, González, Marisel, Manterola, Marcia, Fernández-Donoso, Raúl","Biological Research; 47(); 1-13","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100016&lang=pt" 
"S0716-97602014000100017-chl","Physiological and biochemical characterization of egg extract of black widow spiders to uncover molecular basis of egg toxicity","Yan, Yizhong, Li, Jianjun, Zhang, Yiya, Peng, Xiaozhen, Guo, Tianyao, Wang, Jirong, Hu, Weijun, Duan, Zhigui, Wang, Xianchun","Biological Research; 47(); 1-11","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100017&lang=pt" 
"S0716-97602014000100018-chl","The structure of selective dinucleotide interactions and periodicities in D melanogaster mtDNA","Valenzuela, Carlos Y","Biological Research; 47(); 1-12","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100018&lang=pt" 
"S0716-97602014000100019-chl","Effect of chlorocholine chlorid on phenolic acids accumulation and polyphenols formation of buckwheat plants","Sytar, Oksana, Borankulova, Asel, Hemmerich, Irene, Rauh, Cornelia, Smetanska, Iryna","Biological Research; 47(); 1-7","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100019&lang=pt" 
"S0716-97602014000100022-chl","A robust HIV-1 viral load detection assay optimized for Indian sub type C specific strains and resource limiting setting","Acharya, Arpan, Vaniawala, Salil, Shah, Parth, Parekh, Harsh, Misra, Rabindra Nath, Wani, Minal, Mukhopadhyaya, Pratap N","Biological Research; 47(); 1-8","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100022&lang=pt" 
"S0716-97602014000100025-chl","Dynamics of tear fluid desiccation on a glass surface: a contribution to tear quality assessment","Traipe-Castro, Leonidas, Salinas-Toro, Daniela, López, Daniela, Zanolli, Mario, Srur, Miguel, Valenzuela, Felipe, Cáceres, Aníbal, Toledo-Araya, Héctor, López-Solís, Remigio","Biological Research; 47(); 1-10","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100025&lang=pt" 
"S0716-97602014000100024-chl","Assessment of the phytochemical constituents and antioxidant activity of a bloom forming microalgae Euglena tuba","Chaudhuri, Dipankar, Ghate, Nikhil Baban, Deb, Shampa, Panja, Sourav, Sarkar, Rhitajit, Rout, Jayashree, Mandal, Nripendranath","Biological Research; 47(); 1-11","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100024&lang=pt" 
"S0716-97602014000100026-chl","Morphometric and phytochemical characterization of chaura fruits (Gaultheria pumila): a native Chilean berry with commercial potential","Villagra, Evelyn, Campos-Hernandez, Carola, Cáceres, Pablo, Cabrera, Gustavo, Bernardo, Yamilé, Arencibia, Ariel, Carrasco, Basilio, Caligari, Peter DS, Pico, José, García-Gonzales, Rolando","Biological Research; 47(); 1-8","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100026&lang=pt" 
"S0716-97602014000100028-chl","Characterization of Escherichia coli virulence genes, pathotypes and antibiotic resistance properties in diarrheic calves in Iran","Shahrani, Masoud, Dehkordi, Farhad Safarpoor, Momtaz, Hassan","Biological Research; 47(); 1-13","Biological Research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-97602014000100028&lang=pt" 
